-0.1047818,0.04721525,-0.0315109,0.992874,-0.1156164,0.04718058,-0.007442145,0.9921449,0.6454474,0.03520806,0.1843844,0.7403787,0.5831335,0.03823563,-0.1095705,0.8040447,0.5064101,0.03919929,-0.2500539,0.8243091,0.940521,0.0004915047,0.3395782,0.01033569,0.9900958,-0.001912963,0.1344935,-0.04022707,0.7894136,0.02744243,-0.2074949,0.577078,0.6673722,0.03465579,-0.1493804,0.7287654,0.5999056,0.037777,0.08726177,0.7944002,0.5662156,0.03890546,0.09246214,0.8181303,0.564527,0.001082228,0.8251002,0.02275782,0.8515193,-0.001927183,-0.5227513,-0.0405261,0.8052524,0.02590763,0.2325663,0.5448031,
-0.1042575,0.04358438,-0.03098638,0.9931117,-0.1093671,0.04357345,-0.01907842,0.9928627,0.6700228,0.0313668,0.1981351,0.7147224,0.6079765,0.03456677,-0.09379663,0.7876369,0.4945543,0.03560401,-0.3098181,0.8112714,0.9127993,0.0002748177,0.4083604,0.006261984,0.9776644,-0.001758742,0.2063089,-0.04007461,0.7884243,0.02547149,-0.2021964,0.5803922,0.6899725,0.03123605,-0.128,0.7117432,0.611207,0.0343616,0.1105262,0.7829618,0.568343,0.03607447,-0.003917313,0.8219912,0.6383523,0.000905824,0.7694671,0.02064006,0.8473995,-0.001958243,-0.5290741,-0.04462044,0.8145121,0.02338489,0.2282488,0.5328469,
-0.1058039,0.04010833,-0.03631712,0.9929139,-0.1284404,0.04002224,-0.01584792,0.9907826,0.6189618,0.03014264,0.2432186,0.7462053,0.577832,0.03279932,-0.07571944,0.8119736,0.5445864,0.03271087,-0.2158836,0.8097839,0.4779076,0.0001679586,0.8784003,0.004157951,0.9882599,-0.001859972,0.1456667,-0.0460451,0.7906031,0.02331059,-0.2034467,0.5770725,0.6426011,0.0296891,-0.2144538,0.7349775,0.5693914,0.03270726,0.1382689,0.8096946,0.5620558,0.03312153,0.1033354,0.81995,0.4309125,0.0008444497,0.9021512,0.02090503,0.8862174,-0.001863495,-0.4609634,-0.04613232,0.8096825,0.02153125,0.2446156,0.5330235,
-0.1115402,0.03920272,-0.03641192,0.9923186,-0.1195796,0.03918543,-0.01836215,0.9918811,0.5695871,0.02933639,0.3511257,0.7425772,0.5518261,0.03236092,-0.1531599,0.8191355,0.5255216,0.03208541,-0.2513784,0.8121617,0.135107,0.0002035326,0.9908177,0.005151919,0.9712697,-0.001854795,0.2332971,-0.04694949,0.7795954,0.02308301,-0.2242878,0.5842886,0.6203464,0.02958564,-0.2312235,0.7488864,0.5690975,0.03221689,0.1003311,0.8154899,0.5506934,0.03283424,0.07002921,0.8311165,0.3517484,0.0007864769,0.9358826,0.01990769,0.9273785,-0.001850389,-0.3711765,-0.04683796,0.8133491,0.02113108,0.2278592,0.5348803,
-0.1102914,0.03923757,-0.03838949,0.9923823,-0.117763,0.03921568,-0.02949622,0.9918287,0.6238292,0.02736569,0.3620138,0.692123,0.5758945,0.03184499,-0.1365403,0.8054118,0.554118,0.03155044,-0.2349771,0.7979622,0.7087792,0.0001671811,0.7054179,0.004228284,0.9901624,-0.001781737,0.1324564,-0.04506304,0.7867532,0.02274979,-0.222352,0.5753794,0.6469167,0.02752481,-0.3100323,0.6961474,0.593583,0.03129938,0.1415249,0.7916125,0.5507942,0.03267282,0.1127197,0.826349,0.5087398,0.0007695587,0.8607,0.0194634,0.8958176,-0.001812688,-0.4420471,-0.04584585,0.8129255,0.02109004,0.2327878,0.5334016,
-0.1109735,0.04763795,-0.0385507,0.9919322,-0.1116216,0.04766161,-0.01902266,0.9924249,0.6643541,0.03401292,0.2364116,0.7082276,0.6147299,0.03727308,-0.1355315,0.7761116,0.5231936,0.03909076,-0.2494185,0.81396,0.8913591,0.0003419798,0.4532419,0.007120811,0.984899,-0.00194664,0.1683069,-0.04053354,0.8056306,0.02697006,-0.1867115,0.5615789,0.6786775,0.03394964,-0.196272,0.70691,0.599317,0.03797666,0.1186281,0.7907619,0.5897052,0.03846977,0.09549657,0.8010296,0.6103232,0.0009708557,0.7918939,0.02021546,0.8500456,-0.002151315,-0.5247965,-0.04479535,0.8153927,0.02585489,0.2112725,0.5383586,
-0.1112539,0.04030165,-0.03737887,0.9922708,-0.1131925,0.04030751,-0.02599399,0.9924148,0.6720741,0.02905386,0.1891142,0.7153378,0.594684,0.03173657,-0.1864807,0.781389,0.4630476,0.03233067,-0.388458,0.7960164,0.8892696,0.0003823009,0.4572864,0.009412665,0.9929157,-0.001717153,0.1110316,-0.04227819,0.7711852,0.02407264,-0.2311,0.5926946,0.6688707,0.02866866,-0.2314315,0.7058537,0.581041,0.03268835,0.1165465,0.8048228,0.2759731,0.02669256,-0.7008671,0.6571999,0.6741238,0.0009005302,0.7382849,0.02217204,0.8268535,-0.001710021,-0.5608367,-0.04210259,0.8149375,0.02164137,0.2269278,0.5328341,
-0.1122043,0.04488939,-0.03396887,0.9920893,-0.110758,0.04487032,-0.04810873,0.9916677,0.6655125,0.03250424,0.1999592,0.7183682,0.5917349,0.03546713,-0.1848533,0.7838503,0.5422612,0.03569945,-0.286673,0.7889848,0.8929909,0.0004494986,0.449965,0.009934258,0.9987365,-0.001898916,0.02757693,-0.04196748,0.7805774,0.02648889,-0.2174298,0.5854243,0.6182539,0.0297245,-0.4304841,0.6569338,0.5841839,0.03607065,0.1480496,0.7971885,0.5861417,0.03644788,0.07898153,0.8055255,0.6239923,0.001027741,0.7810997,0.02271384,0.8175744,-0.00199362,-0.5741313,-0.0440605,0.8073376,0.02429204,0.243688,0.5368723,
-0.1056597,0.06540865,-0.03682755,0.9915652,-0.1102564,0.06540707,0.02027873,0.9915413,0.5943524,0.04479168,0.4285662,0.6790213,0.5995812,0.0522683,-0.09965175,0.7923635,0.5971875,0.05220963,-0.1192056,0.7914741,0.8735706,0.0006213483,0.4866059,0.009419356,0.9978269,-0.002560613,0.05318147,-0.03881772,0.7697327,0.03883766,-0.2436465,0.5887612,0.6728006,0.04799907,-0.1247789,0.727644,0.6092586,0.05097034,0.170765,0.7726871,0.5303862,0.05358924,0.2363126,0.8123885,0.4670275,0.001606225,0.8839061,0.02434964,0.8961048,-0.003131067,-0.4412861,-0.04746555,0.8197192,0.03528574,0.2016942,0.5349157,
-0.1096475,0.03462103,-0.03183071,0.9928574,-0.09866001,0.03466142,-0.03158363,0.9940158,0.5123316,0.02314282,0.5445188,0.6636868,0.5839949,0.02727707,-0.215159,0.7822484,0.5085478,0.02843156,-0.2752534,0.8153566,0.8877338,0.0002072744,0.4603188,0.005944188,0.9728023,-0.001632954,0.2268481,-0.04682966,0.7787084,0.02053385,-0.2154693,0.5888672,0.6571558,0.02445792,-0.2749267,0.701401,0.6111602,0.02703171,0.1574771,0.775212,0.5583943,0.02875275,0.08635587,0.8245677,0.6806834,0.0007025041,0.7323003,0.02014633,0.9001285,-0.001608109,-0.4331737,-0.04611715,0.8099383,0.01878168,0.2313818,0.5386185,
